790.86639	332.16577
792.93243	333.54071
794.99797	335.23428
797.06301	335.55628
799.12756	337.09066
801.19161	338.64504
803.25516	337.72469
805.31822	338.93337
807.38079	337.03358
809.44286	337.59248
811.50443	336.06457
813.56551	335.94108
815.6261	333.13075
817.68619	331.81168
819.74578	330.70056
821.80489	328.5114
823.86349	328.32909
825.92161	326.94575
827.97923	325.50106
830.03636	322.65921
832.09299	322.75663
834.14914	321.61921
836.20478	321.23863
838.25994	320.60309
840.3146	321.31747
842.36878	322.61927
844.42245	321.30169
846.47564	323.1429
848.52834	322.6613
850.58054	323.0332
852.63225	323.97754
854.68347	323.40625
856.7342	324.34211
858.78444	326.69952
860.83419	326.07905
862.88344	328.59824
864.93221	329.98223
866.98048	331.30283
869.02827	335.21149
871.07556	337.02992
873.12237	340.53574
875.16868	342.48145
877.21451	345.50852
879.25985	350.9427
881.30469	354.15806
883.34905	356.90786
885.39292	359.4879
887.4363	360.47821
889.47919	360.32299
891.5216	360.7327
893.56351	361.16796
895.60494	362.73371
897.64588	363.53614
899.68633	366.20317
901.72629	366.86317
903.76577	367.61359
905.80476	367.51793
907.84326	368.34542
909.88127	368.51726
911.9188	367.02531
913.95584	364.20659
915.9924	361.90422
918.02847	359.91582
920.06405	356.10777
922.09915	353.35007
924.13376	350.38097
926.16788	344.8602
928.20152	340.15352
930.23468	336.54326
932.26735	332.57793
934.29953	327.94837
936.33123	323.71766
938.36245	320.33426
940.39318	318.4313
942.42343	315.18733
944.45319	312.50442
946.48247	308.55314
948.51126	305.81372
950.53957	302.68957
952.5674	299.94236
954.59474	298.03404
956.6216	295.08605
958.64798	292.56628
960.67387	291.54978
962.69929	289.10793
964.72422	285.14916
966.74866	282.9045
968.77263	281.22885
970.79611	278.10491
972.81911	276.04321
974.84163	273.08826
976.86367	270.82159
978.88522	267.59215
980.9063	265.9148
982.92689	262.94215
984.94701	262.49265
986.96664	262.59695
988.98579	259.11262
991.00446	258.96756
993.02265	259.43019
995.04036	276.67234
997.0576	329.64026
999.07435	379.45913
1001.09062	384.96035
1003.10641	352.75916
1005.12172	286.61901
1007.13656	248.29722
1009.15091	237.91797
1011.16479	233.57152
1013.17818	231.20855
1015.1911	230.09658
1017.20354	229.65567
1019.21551	230.87299
1021.22699	234.91813
1023.238	241.54163
1025.24852	249.7359
1027.25858	252.15521
1029.26815	246.66677
1031.27725	239.8133
1033.28587	234.0878
1035.29401	231.68516
1037.30167	232.46111
1039.30886	234.62584
1041.31558	235.43581
1043.32181	237.34134
1045.32757	238.82512
1047.33286	240.79966
1049.33767	243.42537
1051.342	244.81976
1053.34586	246.50375
1055.34924	247.43182
1057.35215	249.00132
1059.35458	248.8803
1061.35654	249.20448
1063.35802	248.62096
1065.35903	247.26445
1067.35956	244.23892
1069.35962	244.17107
1071.3592	241.57658
1073.35832	239.56929
1075.35695	238.10752
1077.35512	235.22864
1079.35281	230.3094
1081.35003	227.94404
1083.34677	223.83136
1085.34304	221.21008
1087.33884	217.70434
1089.33417	213.97681
1091.32902	212.26474
1093.3234	209.00873
1095.31731	206.88204
1097.31075	205.07294
1099.30372	203.12666
1101.29621	201.11381
1103.28823	199.01173
1105.27978	197.24575
1107.27086	195.88369
1109.26147	195.21221
1111.25161	192.62346
1113.24128	191.09528
1115.23048	188.38227
1117.2192	186.37941
1119.20746	184.51874
1121.19524	181.45206
1123.18256	179.02583
1125.16941	176.56757
1127.15578	172.56163
1129.14169	170.96254
1131.12713	168.67989
1133.1121	165.13623
1135.0966	162.77609
1137.08063	160.03729
1139.06419	157.18993
1141.04728	156.11399
1143.02991	153.22721
1145.01206	151.79886
1146.99375	149.64446
1148.97497	147.78106
1150.95573	148.41408
1152.93601	149.39185
1154.91583	148.40987
1156.89518	147.11206
1158.87407	142.77945
1160.85248	138.40625
1162.83043	133.22506
1164.80792	130.3221
1166.78493	128.38533
1168.76148	127.87728
1170.73757	126.71214
1172.71318	126.57547
1174.68834	125.06259
1176.66302	123.75218
1178.63724	120.95096
1180.611	117.06591
1182.58429	113.7819
1184.55712	110.58441
1186.52948	108.11618
1188.50137	106.37248
1190.4728	104.10141
1192.44377	102.29323
1194.41427	101.95237
1196.38431	99.95637
1198.35388	100.07327
1200.32299	100.64033
1202.29164	100.78568
1204.25982	99.51682
1206.22754	99.87285
1208.19479	101.27026
1210.16159	101.20567
1212.12792	98.39964
1214.09378	96.22194
1216.05919	91.92763
1218.02413	88.03567
1219.98861	85.16817
1221.95262	81.73696
1223.91618	80.83957
1225.87927	79.00365
1227.8419	78.10258
1229.80407	77.13564
1231.76578	77.35044
1233.72703	76.14905
1235.68782	76.09821
1237.64814	75.45798
1239.608	76.44184
1241.56741	76.40109
1243.52635	76.93349
1245.48483	77.14627
1247.44286	77.74954
1249.40042	77.7742
1251.35752	78.73708
1253.31416	78.55656
1255.27035	79.40049
1257.22607	80.09867
1259.18133	82.09527
1261.13614	83.68248
1263.09049	86.54268
1265.04437	88.51982
1266.9978	90.65001
1268.95077	89.25593
1270.90328	88.26067
1272.85534	85.15143
1274.80693	82.9139
1276.75807	78.94493
1278.70875	77.4684
1280.65897	74.69118
1282.60874	72.57206
1284.55804	71.25459
1286.50689	71.03419
1288.45529	70.50712
1290.40322	69.73934
1292.3507	71.33201
1294.29773	71.38369
1296.24429	71.50039
1298.1904	71.94234
1300.13606	72.00835
1302.08125	71.69412
1304.026	71.69734
1305.97028	71.36452
1307.91411	70.58791
1309.85749	71.4755
1311.80041	71.43723
1313.74288	70.58821
1315.68489	67.00811
1317.62644	66.45416
1319.56754	66.12174
1321.50819	64.98436
1323.44838	64.27007
1325.38812	64.34346
1327.3274	64.54306
1329.26623	64.27023
1331.20461	63.3398
1333.14253	63.75163
1335.08	63.73545
1337.01702	63.79658
1338.95358	63.79
1340.88969	64.617
1342.82535	64.08093
1344.76055	65.21466
1346.69531	64.64398
1348.62961	64.94069
1350.56345	64.51808
1352.49685	64.17166
1354.42979	64.96643
1356.36228	65.2537
1358.29432	65.33259
1360.22591	66.80937
1362.15705	66.62721
1364.08773	68.18879
1366.01797	69.34253
1367.94775	70.64946
1369.87709	72.69468
1371.80597	74.11105
1373.7344	75.39723
1375.66238	76.63405
1377.58992	74.93564
1379.517	73.6315
1381.44363	71.05838
1383.36981	69.85033
1385.29554	68.115
1387.22083	66.80408
1389.14566	66.27449
1391.07005	66.61353
1392.99398	66.37076
1394.91747	66.2306
1396.84051	65.7054
1398.7631	66.45429
1400.68524	65.62032
1402.60693	66.44317
1404.52818	66.18888
1406.44897	66.89755
1408.36932	66.39308
1410.28922	66.70326
1412.20868	67.03275
1414.12768	66.54758
1416.04624	67.05654
1417.96436	66.98733
1419.88202	67.20332
1421.79924	67.63139
1423.71601	68.24898
1425.63234	70.74009
1427.54822	72.34276
1429.46365	75.11024
1431.37864	76.39857
1433.29318	79.63208
1435.20728	80.28793
1437.12093	79.92964
1439.03413	79.46332
1440.94689	78.59117
1442.8592	77.44028
1444.77107	77.82006
1446.6825	77.12772
1448.59348	76.49377
1450.50401	75.88758
1452.4141	74.87132
1454.32375	73.10282
1456.23295	71.10749
1458.14171	69.60698
1460.05002	67.49026
1461.95789	66.00489
1463.86532	64.56995
1465.7723	62.71227
1467.67884	62.6959
1469.58494	60.54194
1471.49059	59.33798
1473.3958	58.2285
1475.30057	57.79148
1477.2049	57.31702
1479.10878	56.98583
1481.01222	56.8309
1482.91522	57.18271
1484.81778	56.31876
1486.71989	56.51867
1488.62157	55.73614
1490.5228	56.65727
1492.42359	56.04248
1494.32394	55.64263
1496.22385	54.77118
1498.12331	54.62092
1500.02234	53.82717
1501.92093	53.62702
1503.81907	53.69277
1505.71678	53.40816
1507.61404	52.62637
1509.51086	52.72772
1511.40725	51.84324
1513.30319	52.32417
1515.1987	51.75149
1517.09376	51.01735
1518.98839	50.39315
1520.88258	50.84028
1522.77632	50.60599
1524.66963	51.00532
1526.5625	50.12958
1528.45493	49.75259
1530.34693	50.50835
1532.23848	50.05695
1534.1296	49.243
1536.02028	49.89141
1537.91052	49.82911
1539.80032	50.11461
1541.68968	49.94193
1543.57861	51.06651
1545.4671	51.25635
1547.35515	53.23476
1549.24277	57.37738
1551.12995	62.74737
1553.01669	63.27738
1554.90299	60.51183
1556.78886	54.53235
1558.67429	50.941
1560.55929	50.13998
1562.44385	50.76974
1564.32797	50.83978
1566.21166	51.17205
1568.09491	51.05233
1569.97773	52.22158
1571.86011	52.32112
1573.74205	53.07606
1575.62357	53.68707
1577.50464	54.60594
1579.38528	57.12784
1581.26549	59.73612
1583.14526	61.29763
1585.0246	62.7368
1586.9035	63.28901
1588.78197	63.94001
1590.66	65.02065
1592.5376	69.17253
1594.41477	77.85807
1596.29151	90.71451
1598.16781	102.32318
1600.04367	109.43851
1601.91911	105.29766
1603.79411	96.18188
1605.66868	85.52646
1607.54281	77.88598
1609.41651	71.97197
1611.28978	68.35213
1613.16262	64.18327
1615.03503	62.51481
1616.907	61.46499
1618.77854	61.5084
1620.64965	61.00698
1622.52033	60.4472
1624.39058	59.82427
1626.26039	60.10928
1628.12978	59.78091
1629.99873	59.81131
1631.86726	59.94538
1633.73535	60.25883
1635.60301	60.62506
1637.47024	61.30512
1639.33704	61.63699
1641.20341	63.36054
1643.06935	65.0399
1644.93486	68.21118
1646.79994	69.50043
1648.66459	70.95437
1650.52881	72.55544
1652.3926	73.42094
1654.25597	71.59137
1656.1189	70.17225
1657.9814	66.84494
1659.84348	64.43796
1661.70513	61.72777
1663.56635	60.4776
1665.42714	58.14596
1667.2875	57.63295
1669.14743	56.36516
1671.00694	56.44715
1672.86601	55.90099
1674.72466	56.08198
1676.58289	56.09748
1678.44068	55.34803
1680.29805	54.85263
1682.15499	55.20382
1684.0115	55.1891
1685.86759	55.17947
1687.72325	54.50404
1689.57848	54.54287
1691.43329	54.72388
1693.28767	55.92292
1695.14163	55.81196
1696.99515	57.34961
1698.84826	57.88431
1700.70093	59.37561
1702.55318	59.88127
1704.40501	62.26484
1706.25641	64.1724
1708.10738	65.69388
1709.95793	68.21393
1711.80806	71.96601
1713.65776	75.60711
1715.50703	78.75714
1717.35589	81.18399
1719.20431	81.64144
1721.05231	80.04804
1722.89989	77.58991
1724.74705	73.38794
1726.59378	69.18678
1728.44008	64.3902
1730.28596	62.20961
1732.13142	59.38624
1733.97646	58.04878
1735.82107	56.60048
1737.66526	55.207
1739.50903	55.23341
1741.35237	53.75761
1743.19529	53.94407
1745.03779	53.42183
1746.87987	51.80179
1748.72152	52.2685
1750.56276	51.22305
1752.40357	50.83172
1754.24395	50.91419
1756.08392	49.81472
1757.92347	49.439
1759.76259	49.565
1761.60129	48.86533
1763.43957	49.38167
1765.27743	48.33166
1767.11487	48.88954
1768.95189	48.4321
1770.78849	48.81254
1772.62467	48.1596
1774.46042	47.71634
1776.29576	48.12857
1778.13068	47.79099
1779.96517	47.69734
1781.79925	47.58106
1783.63291	48.05456
1785.46615	47.80362
1787.29897	47.7846
1789.13136	48.1845
1790.96334	47.2589
1792.79491	48.20951
1794.62605	49.02913
1796.45677	46.80613
1798.28708	47.21611
1800.11696	47.05433
1801.94643	47.9817
1803.77548	47.1392
1805.60411	46.90718
1807.43233	46.63093
1809.26012	46.95485
1811.0875	47.2837
1812.91446	46.90309
1814.74101	47.51783
1816.56713	47.39983
1818.39284	47.76801
1820.21814	46.63419
1822.04301	46.76182
1823.86747	47.12593
1825.69151	47.3656
1827.51514	46.57305
1829.33835	47.2514
1831.16114	46.97383
1832.98352	47.0656
1834.80548	46.6252
1836.62703	46.87499
1838.44816	46.59216
1840.26887	47.16636
1842.08917	46.87156
1843.90905	47.08697
1845.72852	46.62605
1847.54757	48.11712
1849.36621	47.62842
1851.18444	47.4296
1853.00225	46.96403
1854.81964	47.53904
1856.63662	47.11259
1858.45319	47.19254
1860.26934	47.63982
1862.08508	47.1229
1863.90041	47.49625
1865.71532	47.6829
1867.52981	47.37553
1869.3439	48.28177
1871.15757	47.84357
1872.97083	47.84948
1874.78367	47.73147
1876.5961	48.23875
1878.40812	48.06529
1880.21973	48.46698
1882.03092	48.0084
1883.84171	48.2376
1885.65207	48.06301
1887.46203	48.4039
1889.27158	48.22792
1891.08071	48.01832
1892.88943	48.2847
1894.69774	48.15903
1896.50564	48.5185
1898.31313	48.47015
1900.12021	47.8664
1901.92687	49.28722
1903.73313	49.26521
1905.53897	48.43133
1907.3444	48.51002
1909.14943	49.1176
1910.95404	48.94413
1912.75824	48.99928
1914.56203	48.47368
1916.36542	48.73674
1918.16839	49.54513
1919.97095	48.79533
1921.7731	49.04138
1923.57485	49.52988
1925.37618	49.43146
1927.17711	49.23242
1928.97762	48.72674
1930.77773	49.15928
1932.57743	49.20857
1934.37672	49.21085
1936.1756	49.65003
1937.97407	49.34481
1939.77213	49.72585
1941.56979	49.81145
1943.36704	48.92617
1945.16388	49.51973
1946.96031	49.46912
1948.75634	49.60218
1950.55195	49.12459
1952.34716	49.06127
1954.14196	49.9488
1955.93636	50.55488
1957.73035	49.17915
1959.52393	49.26147
1961.3171	49.97839
1963.10987	50.01391
1964.90223	49.62634
1966.69419	50.33078
1968.48574	50.02711
1970.27688	51.42765
1972.06762	50.72582
1973.85795	50.73739
1975.64788	50.52354
1977.4374	51.01398
1979.22651	51.05485
1981.01522	51.25454
1982.80352	50.92383
1984.59142	51.64544
1986.37892	51.17575
1988.16601	51.91451
1989.95269	51.65594
1991.73897	51.59853
1993.52485	51.06041
1995.31032	52.36085
1997.09539	51.93866
1998.88005	51.49852
2000.66431	52.01132
2002.44816	52.68516
2004.23161	52.314
2006.01466	52.73173
2007.79731	53.34758
2009.57955	53.38296
2011.36139	52.89413
2013.14282	52.60624
2014.92386	52.46094
2016.70449	53.59085
2018.48471	52.92066
2020.26454	53.6754
2022.04396	53.63656
2023.82298	53.99685
2025.6016	54.27454
2027.37981	53.89813
2029.15763	53.54054
2030.93504	53.96176
2032.71205	54.65871
2034.48866	54.87519
2036.26487	54.58179
2038.04068	54.48356
2039.81608	54.62223
2041.59109	54.45833
2043.36569	54.17077
2045.13989	54.65085
2046.9137	54.68492
2048.6871	55.07242
2050.4601	54.44005
2052.2327	55.48407
2054.0049	55.14607
2055.7767	55.69756
2057.54811	55.01954
2059.31911	55.15878
2061.08971	55.47722
2062.85991	55.45333
2064.62972	55.23597
2066.39912	55.25384
2068.16813	55.11633
2069.93673	55.57745
2071.70494	55.66854
2073.47275	55.04961
2075.24016	55.99536
2077.00717	55.66241
2078.77378	56.56996
2080.54	56.94098
2082.30582	55.98348
2084.07123	55.65363
2085.83626	56.47562
2087.60088	56.94325
2089.36511	56.26944
2091.12893	56.56189
2092.89237	56.19242
2094.6554	56.72862
2096.41804	56.45334
2098.18028	57.20524
2099.94212	57.12402
2101.70357	57.17794
2103.46462	56.89948
2105.22527	56.41097
2106.98553	56.90926
2108.74539	56.45789
2110.50485	56.79772
2112.26392	56.95861
2114.0226	57.30946
2115.78087	58.02403
2117.53876	57.66103
2119.29624	56.71377
2121.05333	56.68593
2122.81003	56.77289
2124.56633	57.22944
2126.32224	57.22586
2128.07775	57.36246
2129.83286	58.27172
2131.58759	57.20682
2133.34191	58.07941
2135.09585	56.82549
2136.84939	57.67363
2138.60253	57.53726
2140.35528	58.04296
2142.10764	57.57758
2143.8596	58.18277
2145.61117	57.78016
2147.36235	58.28557
2149.11313	57.23427
2150.86352	57.86787
2152.61352	57.50505
2154.36312	58.11948
2156.11233	57.41468
2157.86115	57.13766
2159.60957	57.56668
2161.35761	57.52261
2163.10525	56.74781
2164.8525	57.07015
2166.59935	57.70702
2168.34582	57.51832
2170.09189	57.42671
2171.83757	57.24964
2173.58286	57.67362
2175.32776	57.40966
2177.07226	57.37787
2178.81638	56.85922
2180.5601	57.74153
2182.30344	57.62929
2184.04638	57.58816
2185.78893	56.57929
2187.53109	56.84432
2189.27286	57.46418
2191.01424	57.38711
2192.75523	57.59229
2194.49583	56.92072
2196.23604	57.28743
2197.97586	57.24808
2199.71529	56.82583
2201.45433	57.00688
2203.19298	56.91549
2204.93124	57.48977
2206.66911	56.81086
2208.40659	56.35654
2210.14369	57.44242
2211.88039	56.78563
2213.61671	57.42062
2215.35263	57.41589
2217.08817	57.41575
2218.82332	57.44677
2220.55809	57.80896
2222.29246	56.57506
2224.02644	57.17898
2225.76004	57.07788
2227.49325	57.07444
2229.22607	57.70386
2230.95851	56.53814
2232.69056	56.93529
2234.42222	58.42178
2236.15349	58.19885
2237.88437	57.57947
2239.61487	57.4642
2241.34498	57.28937
2243.07471	57.12731
2244.80405	57.61258
2246.533	57.36703
2248.26156	57.47269
2249.98974	57.27215
2251.71754	57.24072
2253.44494	58.33458
2255.17196	58.6132
2256.8986	58.01532
2258.62485	58.38098
2260.35071	57.34087
2262.07619	58.14059
2263.80128	58.77932
2265.52599	59.08958
2267.25032	58.85835
2268.97425	58.93846
2270.69781	58.86558
2272.42098	59.55222
2274.14376	58.56317
2275.86616	59.3424
2277.58818	59.08558
2279.30981	59.47009
2281.03105	58.93177
2282.75192	59.93296
2284.4724	59.80289
2286.19249	60.18618
2287.9122	59.96016
2289.63153	60.39995
2291.35048	59.66594
2293.06904	60.27442
2294.78722	59.59246
2296.50501	60.24331
2298.22242	60.44495
2299.93945	60.73368
2301.6561	59.73059
2303.37237	60.8789
2305.08825	60.40304
2306.80375	61.63293
2308.51887	61.99739
2310.2336	61.99015
2311.94796	61.4651
2313.66193	61.94082
2315.37552	62.59247
2317.08873	63.08709
2318.80155	64.57931
2320.514	67.25389
2322.22607	75.07847
2323.93775	93.327
2325.64905	108.52352
2327.35997	107.94186
2329.07051	93.21842
2330.78067	72.78482
2332.49045	64.22603
2334.19985	63.42882
2335.90887	64.15248
2337.61751	64.87273
2339.32577	64.45649
2341.03365	65.54718
2342.74115	65.24221
2344.44827	65.64545
2346.15501	66.0034
2347.86137	65.47088
2349.56735	65.96882
2351.27295	66.06898
2352.97817	66.60594
2354.68302	67.46166
2356.38748	67.62438
2358.09157	67.71021
2359.79527	68.26712
2361.4986	68.53155
2363.20155	68.62751
2364.90413	69.29111
2366.60632	69.51326
2368.30814	69.99401
2370.00957	70.18987
2371.71063	70.81196
2373.41132	71.52707
2375.11162	71.62246
2376.81155	71.7074
2378.5111	72.01025
2380.21027	73.53969
2381.90907	71.78974
2383.60749	72.91643
2385.30553	73.8773
2387.00319	74.00217
2388.70048	74.48564
2390.39739	74.00876
2392.09393	75.57411
2393.79009	74.72944
2395.48587	76.4859
2397.18128	75.61927
2398.87631	75.8135
2400.57097	76.76159
2402.26525	77.72539
2403.95915	76.79897
2405.65268	76.4754
2407.34583	77.32093
2409.03861	78.06696
2410.73101	77.89399
2412.42304	78.39784
2414.11469	79.12463
2415.80597	79.31074
2417.49687	79.04148
2419.1874	80.25843
2420.87756	79.23725
2422.56734	79.67043
2424.25674	80.17003
2425.94577	80.90586
2427.63443	80.13506
2429.32272	80.77782
2431.01063	79.96636
2432.69816	80.65966
2434.38533	80.1728
2436.07212	80.19497
2437.75853	79.97544
2439.44458	80.87927
2441.13025	80.67148
2442.81554	80.43596
2444.50047	80.33327
2446.18502	81.42061
2447.8692	80.02758
2449.553	80.34531
2451.23644	79.7889
2452.9195	80.60776
2454.60219	80.82711
2456.28451	80.68512
2457.96645	81.12335
2459.64803	81.30055
2461.32923	80.24042
2463.01006	80.57393
2464.69052	79.40665
2466.37061	80.02347
2468.05033	79.62545
2469.72967	79.8933
2471.40865	79.95538
2473.08725	80.33923
2474.76548	80.27228
2476.44335	79.58448
2478.12084	79.38773
2479.79796	80.11365
2481.47471	79.49927
2483.15109	79.72211
2484.8271	79.17319
2486.50274	79.41471
2488.17802	79.23759
2489.85292	79.76812
2491.52745	79.3604
2493.20161	79.27973
2494.8754	79.592
2496.54883	79.49744
2498.22188	79.83797
2499.89457	79.79544
2501.56688	79.62397
2503.23883	80.02227
2504.91041	78.93853
2506.58162	79.28695
2508.25246	79.80348
2509.92294	79.57859
2511.59304	79.64496
2513.26278	79.95439
2514.93215	80.18818
2516.60115	79.95491
2518.26978	80.3667
2519.93805	79.60359
2521.60595	79.6137
2523.27348	80.61321
2524.94064	80.26357
2526.60744	80.71733
2528.27387	79.82485
2529.93993	80.18543
2531.60562	80.22577
2533.27095	80.40712
2534.93591	79.54492
2536.60051	80.57091
2538.26474	79.70345
2539.9286	80.25117
2541.5921	79.5113
2543.25523	80.47078
2544.91799	80.19136
2546.58039	81.01013
2548.24242	80.67088
2549.90409	80.91145
2551.56539	80.89649
2553.22632	80.79445
2554.88689	81.07755
2556.5471	81.34361
2558.20694	81.19226
2559.86641	80.64933
2561.52552	81.18533
2563.18427	80.50088
2564.84265	81.21005
2566.50067	81.80216
2568.15832	80.83144
2569.8156	81.63621
2571.47253	81.09965
2573.12909	80.74384
2574.78528	81.45611
2576.44111	81.17834
2578.09658	81.63361
2579.75168	81.71958
2581.40642	82.67856
2583.0608	82.4211
2584.71482	81.24909
2586.36847	82.08676
2588.02175	81.80588
2589.67468	81.66312
2591.32724	81.8518
2592.97944	82.42706
2594.63127	82.03915
2596.28275	82.71044
2597.93386	82.35961
2599.58461	81.93433
2601.23499	82.19891
2602.88502	81.69524
2604.53468	81.65833
2606.18398	83.08378
2607.83292	82.2985
2609.4815	82.66957
2611.12971	82.4243
2612.77756	82.42876
2614.42506	82.54786
2616.07219	82.05845
2617.71896	82.5755
2619.36537	82.78983
2621.01142	81.3632
2622.65711	82.43783
2624.30243	81.99111
2625.9474	82.90806
2627.59201	82.42496
2629.23625	82.54551
2630.88014	82.05805
2632.52366	82.44237
2634.16683	82.43833
2635.80963	82.51535
2637.45208	83.30405
2639.09416	82.56899
2640.73589	81.93097
2642.37726	83.76725
2644.01827	83.01611
2645.65891	82.43175
2647.2992	82.54877
2648.93913	83.53218
2650.57871	82.80582
2652.21792	83.5285
2653.85677	83.22063
2655.49527	82.86608
2657.13341	83.19136
2658.77118	83.50361
2660.4086	83.73683
2662.04567	83.18064
2663.68237	84.02179
2665.31872	84.30775
2666.95471	83.45615
2668.59034	84.42505
2670.22561	83.46187
2671.86052	84.75895
2673.49508	84.13848
2675.12928	84.49321
2676.76313	84.16365
2678.39661	83.75855
2680.02974	84.46516
2681.66252	85.34249
2683.29493	84.01315
2684.92699	85.40999
2686.5587	84.94908
2688.19004	85.2567
2689.82103	83.96799
2691.45167	84.69024
2693.08195	85.29612
2694.71187	84.98164
2696.34143	84.71225
2697.97065	84.91853
2699.5995	84.77373
2701.228	85.70828
2702.85614	85.68999
2704.48393	86.25538
2706.11137	85.73352
2707.73844	86.29764
2709.36517	86.56501
2710.99154	86.62089
2712.61755	87.17039
2714.24321	88.28501
2715.86851	87.96929
2717.49346	88.49395
2719.11806	88.39908
2720.7423	88.92006
2722.36619	88.38635
2723.98972	88.16074
2725.6129	88.69782
2727.23573	88.67837
2728.8582	89.37148
2730.48032	89.79743
2732.10208	89.38999
2733.72349	89.30053
2735.34455	88.24413
2736.96526	88.80955
2738.58561	88.97772
2740.20561	89.19458
2741.82525	88.28566
2743.44455	88.17225
2745.06349	87.40158
2746.68207	88.27702
2748.30031	87.99608
2749.91819	88.43166
2751.53573	88.58396
2753.1529	88.24311
2754.76973	88.06808
2756.38621	88.97408
2758.00233	88.15201
2759.6181	88.79813
2761.23352	88.21993
2762.84859	89.83467
2764.46331	88.7023
2766.07767	89.73752
2767.69169	90.4149
2769.30535	89.94898
2770.91867	89.72259
2772.53163	89.93455
2774.14424	90.4107
2775.7565	90.52486
2777.36841	90.75675
2778.97997	90.70711
2780.59118	90.71335
2782.20204	91.07242
2783.81255	90.97766
2785.42271	92.1236
2787.03252	90.90896
2788.64198	92.45132
2790.25109	92.61018
2791.85985	93.20241
2793.46826	91.92254
2795.07632	92.90453
2796.68404	93.49926
2798.2914	93.652
2799.89841	94.14088
2801.50508	95.04883
2803.1114	94.42198
2804.71736	95.25705
2806.32298	94.78642
2807.92826	96.40709
2809.53318	95.56364
2811.13775	96.89832
2812.74198	97.59281
2814.34586	98.25692
2815.94939	98.56193
2817.55257	99.46838
2819.1554	99.83195
2820.75789	100.94368
2822.36003	101.78311
2823.96182	103.37818
2825.56327	104.32103
2827.16436	105.48162
2828.76511	106.22819
2830.36552	108.85419
2831.96557	109.60162
2833.56528	112.97256
2835.16464	115.64396
2836.76366	119.51173
2838.36233	123.42776
2839.96065	130.09208
2841.55863	136.36716
2843.15626	144.26472
2844.75354	150.26927
2846.35048	155.2561
2847.94707	159.12232
2849.54332	160.77243
2851.13922	161.55319
2852.73478	161.66768
2854.32999	160.66193
2855.92485	158.61718
2857.51937	157.08363
2859.11355	156.46583
2860.70738	154.24372
2862.30086	153.8642
2863.894	153.68783
2865.4868	155.39205
2867.07925	156.27418
2868.67135	158.78295
2870.26311	158.66304
2871.85453	160.1649
2873.4456	159.47233
2875.03633	160.78941
2876.62672	161.62416
2878.21676	163.78646
2879.80645	165.59878
2881.39581	167.83044
2882.98482	168.79415
2884.57348	170.78789
2886.1618	171.94046
2887.74978	172.7331
2889.33742	173.13532
2890.92471	173.61818
2892.51166	174.58268
2894.09827	175.13659
2895.68453	175.66347
2897.27046	176.19195
2898.85604	176.84276
2900.44127	177.99651
2902.02617	176.78651
2903.61072	178.15867
2905.19493	178.11217
2906.7788	178.05042
2908.36232	178.93625
2909.94551	179.56072
2911.52835	177.30285
2913.11085	176.80325
2914.69301	177.14811
2916.27483	177.81387
2917.8563	177.18571
2919.43744	177.15135
2921.01823	178.42512
2922.59869	180.17686
2924.1788	180.60464
2925.75857	181.13736
2927.338	181.96142
2928.91709	183.53766
2930.49584	183.552
2932.07425	184.92471
2933.65232	184.86893
2935.23005	183.81718
2936.80743	183.00393
2938.38448	181.90299
2939.96119	178.49275
2941.53756	176.89657
2943.11359	175.46857
